0,0,0
0.01,0.151691840133222,0.000758459200666112
0.02,0.303383680266445,0.00303383680266445
0.03,0.455075520399667,0.006826132805995
0.04,0.606767360532889,0.0121353472106578
0.05,0.758459200666111,0.0189614800166528
0.06,0.910151040799334,0.02730453122398
0.07,1.06184288093256,0.0371645008326395
0.08,1.21353472106578,0.0485413888426311
0.09,1.365226561199,0.061435195253955
0.1,1.51691840133222,0.0758459200666112
0.11,1.66861024146545,0.0917735632805995
0.12,1.82030208159867,0.10921812489592
0.13,1.97199392173189,0.128179604912573
0.14,2.12368576186511,0.148658003330558
0.15,2.27537760199833,0.170653320149875
0.16,2.42706944213156,0.194165555370525
0.17,2.57876128226478,0.219194708992506
0.18,2.730453122398,0.24574078101582
0.19,2.88214496253122,0.273803771440466
0.2,3.03383680266445,0.303383680266445
0.21,3.18552864279767,0.334480507493755
0.22,3.33722048293089,0.367094253122398
0.23,3.48891232306411,0.401224917152373
0.24,3.64060416319733,0.43687249958368
0.25,3.79229600333056,0.47403700041632
0.26,3.94398784346378,0.512718419650291
0.27,4.095679683597,0.552916757285595
0.28,4.24737152373022,0.594632013322231
0.29,4.39906336386344,0.637864187760199
0.3,4.55075520399667,0.6826132805995
0.31,4.70244704412989,0.728879291840133
0.32,4.85413888426311,0.776662221482098
0.33,5.00583072439633,0.825962069525395
0.34,5.15752256452955,0.876778835970024
0.35,5.30921440466278,0.929112520815986
0.36,5.460906244796,0.98296312406328
0.37,5.61259808492922,1.03833064571191
0.38,5.76428992506244,1.09521508576186
0.39,5.91598176519567,1.15361644421315
0.4,6.06767360532889,1.21353472106578
0.41,6.21936544546211,1.27496991631973
0.42,6.37105728559533,1.33792202997502
0.43,6.52274912572855,1.40239106203164
0.44,6.67444096586178,1.46837701248959
0.45,6.826132805995,1.53587988134887
0.46,6.97782464612822,1.60489966860949
0.47,7.12951648626144,1.67543637427144
0.48,7.28120832639466,1.74748999833472
0.49,7.43290016652789,1.82106054079933
0.5,7.58459200666111,1.89614800166528
0.51,7.73628384679433,1.97275238093255
0.52,7.88797568692755,2.05087367860116
0.53,8.03966752706078,2.13051189467111
0.54,8.191359367194,2.21166702914238
0.55,8.34305120732722,2.29433908201499
0.56,8.49474304746044,2.37852805328892
0.57,8.64643488759367,2.46423394296419
0.58,8.79812672772689,2.5514567510408
0.59,8.94981856786011,2.64019647751873
0.6,9.10151040799334,2.730453122398
0.61,9.25320224812656,2.8222266856786
0.62,9.40489408825978,2.91551716736053
0.63,9.55658592839301,3.01032456744379
0.64,9.70827776852623,3.10664888592839
0.65,9.85996960865945,3.20449012281432
0.66,10.0116614487927,3.30384827810158
0.67,10.1633532889259,3.40472335179017
0.68,10.3150451290591,3.5071153438801
0.69,10.4667369691923,3.61102425437136
0.7,10.6184288093256,3.71645008326394
0.71,10.7701206494588,3.82339283055787
0.72,10.921812489592,3.93185249625312
0.73,11.0735043297252,4.04182908034971
0.74,11.2251961698585,4.15332258284762
0.75,11.3768880099917,4.26633300374688
0.76,11.5285798501249,4.38086034304746
0.77,11.6802716902581,4.49690460074937
0.78,11.8319635303914,4.61446577685262
0.79,11.9836553705246,4.7335438713572
0.8,12.1353472106578,4.85413888426311
0.81,12.287039050791,4.97625081557036
0.82,12.4387308909242,5.09987966527893
